,f2,f3,f4,f5,f6,f7,f8
0,0.078990468711761,4.290798682525515,-1.7398931371164037,0.1875,0.2949374110318186,0.00390625,0.020521075166286
1,0.1026572207729845,4.48751333688607,-1.159399904323554,0.1875,0.2949374110318186,0.00390625,0.020521075166286
2,0.0806885138065895,4.288217257406038,-1.7511530821880408,0.1875,0.2949374110318186,0.00390625,0.020521075166286
3,0.1037809455447202,4.487085744258927,-1.1694798961014203,0.1875,0.2949374110318186,0.00390625,0.020521075166286
4,0.0812084293242625,4.293753651993836,-1.7314103930497602,0.1875,0.2949374110318186,0.00390625,0.020521075166286
5,0.1039508771257988,4.486686037741943,-1.1666733106908214,0.1875,0.2949374110318186,0.00390625,0.020521075166286
6,0.0848205710401588,4.296827098286925,-1.7189401078158562,0.1875,0.2949374110318186,0.00390625,0.020521075166286
7,0.1029452175061358,4.487052391995582,-1.1649828293116131,0.1875,0.2949374110318186,0.00390625,0.020521075166286
8,0.0810655154477872,4.2910031723946345,-1.7387585253469606,0.1875,0.2949374110318186,0.00390625,0.020521075166286
9,0.1023490320961473,4.487330828852635,-1.1639698911280612,0.1875,0.2949374110318186,0.00390625,0.020521075166286
10,0.0821531834552917,4.295140397086255,-1.7229703155726028,0.1875,0.2949374110318186,0.00390625,0.020521075166286
11,0.1027735793501856,4.486223794034714,-1.161980219609445,0.1875,0.2949374110318186,0.00390625,0.020521075166286
12,0.0858441701974284,4.300336621235855,-1.7131115133952513,0.1875,0.2949374110318186,0.00390625,0.020521075166286
13,0.1063782272709179,4.486118043260031,-1.1633315831700248,0.1875,0.2949374110318186,0.00390625,0.020521075166286
14,0.0272512599125391,4.339879765921118,-1.644048265140387,0.1875,0.2949374110318186,0.00390625,0.020521075166286
15,0.1093497767022624,4.507388233024461,-1.1415423727575709,0.1875,0.2949374110318186,0.00390625,0.020521075166286
16,-0.0439715572539283,4.18745150118204,-1.737225518169588,0.1875,0.3968358043355396,0.00390625,0.0320180519800476
17,0.0150324688466652,4.3268375205397,-1.3091672073798586,0.1875,0.3968358043355396,0.00390625,0.0320180519800476
18,-0.0549224270051249,4.172984484883779,-1.783474580545429,0.1875,0.3968358043355396,0.00390625,0.0320180519800476
19,0.0162125910098582,4.325076807823235,-1.308374379040786,0.1875,0.3968358043355396,0.00390625,0.0320180519800476
