,f2,f3,f4,f5,f6,f7,f8
0,0.0229648757060001,3.8947683660161534,-3.4972675855569912,0.25,0.0738065972790758,0.0,0.0016229491243033
1,0.1872310018799785,4.148128513032272,-2.8109360868400586,0.25,0.0738065972790758,0.0,0.0016229491243033
2,0.0125775288052851,3.883971224271205,-3.520942236549617,0.25,0.0738065972790758,0.0,0.0016229491243033
3,0.1876598952912918,4.147987482475704,-2.8074922403210176,0.25,0.0738065972790758,0.0,0.0016229491243033
4,0.0082015788913309,3.881719138273793,-3.519223965391687,0.25,0.0738065972790758,0.0,0.0016229491243033
5,0.1885323433599275,4.148560498076368,-2.8035382007799576,0.25,0.0738065972790758,0.0,0.0016229491243033
6,0.0115586004398196,3.884006399997096,-3.5228512916999866,0.25,0.0738065972790758,0.0,0.0016229491243033
7,0.1876151108640371,4.14867190031454,-2.8071135463263173,0.25,0.0738065972790758,0.0,0.0016229491243033
8,0.0066652928426913,3.880086770520664,-3.527572774343004,0.25,0.0738065972790758,0.0,0.0016229491243033
9,0.1888510366759614,4.150826135813673,-2.7979504511165683,0.25,0.0738065972790758,0.0,0.0016229491243033
10,0.0084781490503873,3.8811608871936127,-3.5186303838761006,0.25,0.0738065972790758,0.0,0.0016229491243033
11,0.1890974370960849,4.1490949750321935,-2.800722809762936,0.25,0.0738065972790758,0.0,0.0016229491243033
12,-0.0261606597306442,3.823054128993315,-3.5346841317220057,0.25,0.0738065972790758,0.0,0.0016229491243033
13,0.1925235118832562,4.130331304796795,-2.7245502796553325,0.25,0.0738065972790758,0.0,0.0016229491243033
14,0.0464291973478587,3.9735419601035336,-3.408628229891188,0.25,0.0738065972790758,0.0,0.0016229491243033
15,0.1916994706784205,4.202059807478197,-2.6974917028086,0.25,0.0738065972790758,0.0,0.0016229491243033
16,-0.0371420360694632,3.811347300331027,-3.5536805320013163,0.25,0.0612446888259481,0.0,0.0007053987968214
17,0.1956569452903496,4.135575530008457,-2.7095164875096613,0.25,0.0612446888259481,0.0,0.0007053987968214
18,-0.0122513346267334,3.8617906170318896,-3.5646782268144688,0.25,0.0612446888259481,0.0,0.0007053987968214
19,0.1913106820812702,4.155068310814013,-2.7879716464472457,0.25,0.0612446888259481,0.0,0.0007053987968214
