,f2,f3,f4,f5,f6,f7,f8
0,-0.1645970453952951,2.9499221825919872,-2.347599774988312,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
1,0.0130309171647917,3.1861519913858194,-1.817652472666201,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
2,-0.1711646649332401,2.945660885248705,-2.353515801181614,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
3,0.0135382441648488,3.1873253642604005,-1.8231993466557563,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
4,-0.1709658908838394,2.9481690532129803,-2.357796963780561,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
5,0.0123390951177686,3.188890730328179,-1.8235418156456844,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
6,-0.178924090823318,2.9408750256619114,-2.3659524524604234,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
7,0.0128197623730574,3.1908418599310613,-1.822751342381697,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
8,-0.1752554693696995,2.942453810614972,-2.359620773736819,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
9,0.0125555262114813,3.188619089110788,-1.815034188106424,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
10,-0.1747088962009275,2.945418513217581,-2.3643126732404958,0.1111111111111111,0.159884526383489,7.703719777548943e-34,0.0126966693150207
11,0.0122176747085935,3.189128677254256,-1.8241073873341385,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
12,-0.1864705301108049,2.922270107675579,-2.335541481669242,0.1111111111111111,0.159884526383489,1.9259299443872363e-34,0.0126966693150207
13,0.012197213538525,3.1757487947252385,-1.790067025805637,0.1111111111111111,0.159884526383489,7.703719777548943e-34,0.0126966693150207
14,-0.0563395376596691,3.10305662498494,-2.1446165777122808,0.1111111111111111,0.159884526383489,0.0,0.0126966693150207
15,0.0102519894159103,3.212534494179654,-1.8049278211038853,0.1111111111111111,0.159884526383489,7.703719777548943e-34,0.0126966693150207
16,-0.178253101283361,2.781855262053297,-2.3733770565750603,0.1111111111111111,0.2969190270923226,0.0,0.0111142803927131
17,0.0668483788905929,3.0402917087408534,-1.8518931353146824,0.1111111111111111,0.2969190270923226,0.0,0.0111142803927131
18,-0.1381036857757314,2.8213194396420698,-2.315033700583915,0.1111111111111111,0.2969190270923226,1.9259299443872363e-34,0.0111142803927131
19,0.0668797024366183,3.048165341607099,-1.838650570025595,0.1111111111111111,0.2969190270923226,0.0,0.0111142803927131
